Date,Stock,Title,Processed_Title
2025-12-18 10:58:00,DELTA,ภาวะตลาดหุ้นไทย ปิดลบ 6.78 จุด รับแรงฉุด DELTA ตามเทรนด์เทคฯโลก จับตา CPI สหรัฐชี้ชะตาทิศทางพรุ่งนี้ - RYT9,ภาวะ ตลาดหุ้น ไทย ลบ 678 จุด แรง ฉุด delta เทรนด์ เทค โลก จับตา cpi สหรัฐ ชี้ ชะตา ทิศทาง พรุ่งนี้
2025-12-18 08:00:00,DELTA,DELTA ดิ่งไม่หยุด ราคาทำนิวโลว์ 2 เดือน ล่าสุด ธ.ค. มาร์เก็ตแคปวูบ 3.49 แสนลบ. - Share2Trade,delta ดิ่ง หยุด ราคา ทำ นิว โลว์ เดือน ธค มาร์เก็ต แคป วูบ 349 แสน ลบ
2025-12-18 08:00:00,DELTA,"""หุ้นไทย"" ปิดตลาดช่วงเช้าแดนลบที่ 1,252 จุด แรงกดดันหุ้น DELTA สวนทางหุ้นแบงก์บวกยกกลุ่ม - bangkokbiznews",หุ้น ไทย ตลาด เช้า แดน ลบ 1252 จุด แรงกดดัน หุ้น delta สวนทาง หุ้น แบงก์ บวก
2025-12-18 08:00:00,DELTA,หุ้นไทยวันนี้ 18 ธ.ค.68 โบรกคาดรับแรงกดดัน DELTA หลังเทคฯ สหรัฐปรับลง - bangkokbiznews,หุ้น ไทย 18 ธค 68 โบรก คาด แรงกดดัน delta เทค สหรัฐ ลง
2025-12-18 08:00:00,DELTA,“ตลาดหุ้นไทย” วันนี้ (18 ธ.ค. 2568) ปิดลบ 6.78 จุด DELTA กระทบหนัก หลังนักลงทุนย้ายไปหุ้น value - bangkokbiznews,ตลาดหุ้น ไทย 18 ธค 2568 ลบ 678 จุด delta กระทบ หนัก นักลงทุน ย้าย หุ้น value
2025-12-18 08:00:00,DELTA,หุ้นไทยพักเที่ยงวันนี้(18 ธ.ค.) ลบ 4.78 จุด ขาย DELTA ซื้อ BBL-KTB - Thunhoon,หุ้น ไทย พักเที่ยง 18 ธค ลบ 478 จุด ขาย delta ซื้อ bblktb
2025-12-18 08:00:00,DELTA,PTT กับ DELTA ใครคือเบอร์หนึ่งหุ้นไทยตัวจริง! - thansettakij,ptt delta เบอร์ หุ้น ไทย ตัวจริง
2025-12-17 08:00:00,DELTA,หุ้นไทยพักเที่ยงวันนี้(17 ธ.ค.) ลบ 0.74 จุด ขาย AOT-DELTA ซื้อ GULF - Thunhoon,หุ้น ไทย พักเที่ยง 17 ธค ลบ 074 จุด ขาย aotdelta ซื้อ gulf
2025-12-17 08:00:00,DELTA,หุ้นไทยวันนี้(17 ธ.ค.) ลบ 3.83 จุด ขาย DELTA-AOT-PTT - Thunhoon,หุ้น ไทย 17 ธค ลบ 383 จุด ขาย deltaaotptt
2025-12-17 08:00:00,DELTA,หุ้นปิดเช้าลบ 0.74 จุด DELTA กดดัน รอผลประชุมกนง. - Hoonsmart,หุ้น เช้า ลบ 074 จุด delta กดดัน รอ ประ ชุ มก นง
2025-12-16 11:14:04,DELTA,หุ้นไทย ปิดลบ 12.72 จุด แรงขาย DELTA–ปรับพอร์ตปลายปีกดดัน กลุ่มพลังงาน–ปิโตรเคมีอ่อนตัว - Money & Banking Magazine - วารสารการเงินธนาคาร,หุ้น ไทย ลบ 1272 จุด แรง ขาย delta พอร์ต ปลายปี กดดัน พลังงาน ปิโตรเคมี อ่อนตัว money banking magazine
2025-12-16 08:00:00,DELTA,หุ้นไทยวันนี้(16 ธ.ค.) ร่วง 12.72 จุด ขาย DELTA-BDMS-KTB - Thunhoon,หุ้น ไทย 16 ธค ร่วง 1272 จุด ขาย deltabdmsktb
2025-12-16 08:00:00,DELTA,หุ้นไทยพักเที่ยงวันนี้(16 ธ.ค.) ร่วง 12.37 จุด ขาย DELTA-PTTGC-BDMS - Thunhoon,หุ้น ไทย พักเที่ยง 16 ธค ร่วง 1237 จุด ขาย deltapttgcbdms
2025-12-16 08:00:00,DELTA,SET ปิดเช้าลบ 12 จุด เซ่นแรงขาย DELTA กดดัน แนวโน้มบ่ายลงต่อ - ข่าวหุ้นธุรกิจออนไลน์,set เช้า ลบ 12 จุด เซ่น แรง ขาย delta กดดัน แนวโน้ม บ่าย ลง
2025-12-16 08:00:00,DELTA,HILITE: DELTA ร่วงนำกลุ่มอิเล็กทรอนิกส์หลังราคาหุ้นแพง โบรกฯปรับลดน้ำหนัก underweight - สำนักข่าวอินโฟเควสท์,hilite delta ร่วง อิเล็กทรอนิกส์ ราคา หุ้น แพง โบรก ลดน้ำหนัก underweight
2025-12-16 08:00:00,DELTA,“ตลาดหุ้นไทย” วันนี้ (16 ธ.ค. 2568) ปิดลบ 12.72 จุด DELTA ฉุดตลาดร่วง - bangkokbiznews,ตลาดหุ้น ไทย 16 ธค 2568 ลบ 1272 จุด delta ฉุด ตลาด ร่วง
2025-12-16 08:00:00,DELTA,หุ้นเช้านี้ร่วง 10.80 จุด ตามตปท. DELTA กดดัน - Hoonsmart,หุ้น เช้านี้ ร่วง 1080 จุด ตา มต ปท delta กดดัน
2025-12-16 08:00:00,DELTA,หุ้นไทยปิดร่วง 12.72 จุด รับแรงขาย DELTA ปรับพอร์ตปลายปี กลุ่มน้ำมัน-ปิโตรกดดันดัชนี - สำนักข่าวอินโฟเควสท์,หุ้น ไทย ร่วง 1272 จุด แรง ขาย delta พอร์ต ปลายปี น้ำมัน ปิโตร กดดัน ดัชนี
2025-12-16 08:00:00,DELTA,หุ้นปิดเช้าลบ 12.37 จุด ตามทิศทางตลาดเอเชีย เผชิญแรงขาย DELTA ทำ Sector Rotation - ผู้จัดการออนไลน์,หุ้น เช้า ลบ 1237 จุด ทิศทาง ตลาด เอเชีย เผชิญ แรง ขาย delta ทำ sector rotation
2025-12-16 08:00:00,DELTA,หุ้นไทยปิดเช้าลบ 12.37 จุด ตามทิศทางตลาดเอเชีย เผชิญแรงขาย DELTA ทำ Sector Rotation - สำนักข่าวอินโฟเควสท์,หุ้น ไทย เช้า ลบ 1237 จุด ทิศทาง ตลาด เอเชีย เผชิญ แรง ขาย delta ทำ sector rotation
2025-12-16 03:41:15,DELTA,DELTA ราคาร่วง โบรกฯ ชี้หลังหุ้นหลุดดัชนี SETESG - Thunhoon,delta ราคา ร่วง โบรก ชี้ หุ้น หลุด ดัชนี setesg
2025-12-15 08:00:00,DELTA,หุ้นไทยวันนี้(15 ธ.ค.) พุ่งแรง 19.30 จุด ซื้อ AOT-GULF-DELTA - Thunhoon,หุ้น ไทย 15 ธค พุ่ง แรง 1930 จุด ซื้อ aotgulfdelta
2025-12-12 08:00:00,DELTA,หุ้นเช้านี้บวก 4.94 จุด DELTA หนุน - Hoonsmart,หุ้น เช้านี้ บวก 494 จุด delta หนุน
2025-12-11 08:00:00,DELTA,หุ้นปิดร่วง 16.33 จุด DELTA กดดัน ต่างชาติขาย 888.76 ลบ. - Hoonsmart,หุ้น ร่วง 1633 จุด delta กดดัน ต่างชาติ ขาย 88876 ลบ
2025-12-11 08:00:00,DELTA,หุ้นไทยปิดเช้าร่วง 14.54 จุดรับแรงขาย DELTA-AOT จาก Sentiment ลบ ชายแดนยังเดือด - สำนักข่าวอินโฟเควสท์,หุ้น ไทย เช้า ร่วง 1454 จุด แรง ขาย deltaaot sentiment ลบ ชายแดน เดือด
2025-12-11 08:00:00,DELTA,DELTA ส่องหุ้นร้อน 11 ธ.ค. 68 - Share2Trade,delta ส่อง หุ้น ร้อน 11 ธค 68
2025-12-11 08:00:00,DELTA,หุ้นเช้านี้ลบ 5.08 จุด ตลาดผันผวน DELTA นำดิ่ง - Hoonsmart,หุ้น เช้านี้ ลบ 508 จุด ตลาด ผันผวน delta ดิ่ง
2025-12-11 08:00:00,DELTA,"""หุ้นไทย"" ปิดตลาดลบหนักช่วงเช้า 15 จุด ดัชนี 1,255 จุด DELTA-AOT กดดันซื้อขาย - bangkokbiznews",หุ้น ไทย ตลาด ลบ หนัก เช้า 15 จุด ดัชนี 1255 จุด deltaaot กดดัน ซื้อขาย
2025-12-11 08:00:00,DELTA,SET เช้าร่วง 15 จุด เซ่นแรงขาย DELTA – หวั่นเฟดลดดอกเบี้ยปีหน้าครั้งเดียว - ข่าวหุ้นธุรกิจออนไลน์,set เช้า ร่วง 15 จุด เซ่น แรง ขาย delta หวั่น เฟด ลด ดอกเบี้ย ปีหน้า
2025-12-11 08:00:00,DELTA,DELTA โหด! ขายฉ่ำ ทุบหุ้นไทยดิ่งหนัก -16.33 จุด - posttoday,delta โหด ขาย ฉ่ำ ทุบ หุ้น ไทย ดิ่ง หนัก 1633 จุด
2025-12-11 08:00:00,DELTA,หุ้นไทย ปิดลบ 16.33 จุด ถูกแรงกดดัน DELT-ขายทำกำไร AOT ตลาดรอความชัดเจน TISA | การเงินธนาคาร - LINE TODAY,หุ้น ไทย ลบ 1633 จุด แรงกดดัน delt ขาย ทำกำไร aot ตลาด รอ ชัดเจน tisa
2025-12-11 08:00:00,DELTA,หุ้นไทยภาคเช้า ปิดลบ 14.54 จุด DELTA-AOT กดดันหนัก ชายแดนไทย-กัมพูชาเดือด ฉุด Sentiment ตลาด - วารสารการเงินธนาคาร,หุ้น ไทย เช้า ลบ 1454 จุด deltaaot กดดัน หนัก ชายแดน ไทย กัมพูชา เดือด ฉุด sentiment ตลาด
2025-12-11 08:00:00,DELTA,“โรบอทเทรด” กินวอลุ่มตลาด 47% แรงขาย DELTA กดหุ้นปิดลบ 6% - ข่าวหุ้นธุรกิจออนไลน์,โร บอ เทรด กิน วอ ลุ่ม ตลาด 47 แรง ขาย delta กด หุ้น ลบ
2025-12-11 08:00:00,DELTA,ดัชนี SET เช้านี้ร่วงกว่า 10 จุด รับแรงขาย DELTA-AOT-ADVANC กดดัน - สำนักข่าวอินโฟเควสท์,ดัชนี set เช้านี้ ร่วง 10 จุด แรง ขาย deltaaotadvanc กดดัน
